Id,Label,category
Fabra,Fabra,Person
Fabra,Fabra,Person
Camps,Camps,Organization
Rajoy,Rajoy,Person
Rajoy,Rajoy,Person
Camps,Camps,Person
PP,PP,Organization
Camps,Camps,Person
Camps,Camps,Place
Bankia,Bankia,Person
PP,PP,Organization
Camps,Camps,Person
Camps,Camps,Place
Bankia,Bankia,Person
Bankia,Bankia,Person
Camps,Camps,Person
Noruega,Noruega,Place
Conrad,Conrad,Person
Bruselas,Bruselas,Place
Washington,Washington,Place
Rita Barbera,Rita Barbera,Person
Camps,Camps,Person
Louis Voitton,Louis Voitton,Person
Gurtel,Gurtel,Organization
PP,PP,Organization
Genova,Genova,Place
Genova,Genova,Place
Rajoy Camps,Rajoy Camps,Person
Gurtel,Gurtel,Person
Rajoy,Rajoy,Person
Barcenas,Barcenas,Person
PP,PP,Organization
Goran Hadzic,Goran Hadzic,Person
Tribunal,Tribunal,Organization
Ana,Ana,Person
Rajoy,Rajoy,Person
Soraya,Soraya,Person
valencia,valencia,Place
Camps,Camps,Person
Camps,Camps,Organization
Montoro,Montoro,Person
Camps,Camps,Person
Rajoy,Rajoy,Person
Camps,Camps,Organization
Pte Generalitat,Pte Generalitat,Person
UIMP,UIMP,Organization
Madrid,Madrid,Place
Ricardo Cortes,Ricardo Cortes,Person
PSOE,PSOE,Organization
Camilo Jose Cela,Camilo Jose Cela,Person
Jose Hierro,Jose Hierro,Person
Ernest Lluch,Ernest Lluch,Person
Shlomo Ben Ami,Shlomo Ben Ami,Place
Santander,Santander,Place
UIMP,UIMP,Organization
Barajas,Barajas,Place
Rajoy,Rajoy,Person
Camps,Camps,Person
Josef Joffe,Josef Joffe,Person
Alemania,Alemania,Place
España,España,Place
PEC,PEC,Organization
Alemania,Alemania,Organization
Iñaki,Iñaki,Person
Lorena,Lorena,Person
Begoña,Begoña,Person
Strokes,Strokes,Other
Herman Dune,Herman Dune,Person
Golden Brown,Golden Brown,Person
Aznar,Aznar,Person
Murdoch,Murdoch,Person
PP,PP,Organization
Murdoch,Murdoch,Person
Aznar,Aznar,Person
Aznar,Aznar,Person
Gob de España,Gob de España,Organization
España,España,Place
Aznar,Aznar,Person
Murdoch,Murdoch,Person
Aznar,Aznar,Person
Gadafi,Gadafi,Person
Murdoch,Murdoch,Person
Newscorp,Newscorp,Organization
Aznar,Aznar,Person
Aznar,Aznar,Person
Newscorp,Newscorp,Organization
Murdoch,Murdoch,Person
Aznar,Aznar,Person
Murdoch,Murdoch,Person
Aznar,Aznar,Person
España,España,Place
Gob,Gob,Organization
Murdoch,Murdoch,Person
Aznar,Aznar,Person
Murdoch,Murdoch,Person
Aznar,Aznar,Person
Murdoch,Murdoch,Person
Aznar,Aznar,Person
Murdoch,Murdoch,Person
Aznar,Aznar,Person
Murdoch,Murdoch,Person
Aznar,Aznar,Person
Aznar,Aznar,Person
Murdoch,Murdoch,Person
Camps,Camps,Person
Costa,Costa,Person
Rambla,Rambla,Person
Barbera,Barbera,Person
Mato,Mato,Person
Arenas,Arenas,Place
Aznar,Aznar,Person
Murdoch,Murdoch,Person
Aznar,Aznar,Person
Murdoch,Murdoch,Person
Aznar,Aznar,Person
Murdoch,Murdoch,Person
EPA,EPA,Organization
SRE,SRE,Organization
Aguirre,Aguirre,Person
PP,PP,Organization
Aleix Salo,Aleix Salo,Person
Esp,Esp,Organization
Mildband,Mildband,Organization
RU,RU,Organization
SPD,SPD,Organization
Lagarde,Lagarde,Person
FMI,FMI,Organization
PP,PP,Organization
Marx,Marx,Person
Groucho,Groucho,Person
PP,PP,Organization
Arenas,Arenas,Person
Chaves,Chaves,Person
Griñan,Griñan,Person
Arenas,Arenas,Person
bocanegra,bocanegra,Person
Lagarde,Lagarde,Person
FMI,FMI,Organization
Rajoy,Rajoy,Person
Gallardon,Gallardon,Person
Grecia,Grecia,Place
Papandreu,Papandreu,Person
Grecia,Grecia,Place
España,España,Place
Bruselas,Bruselas,Place
Plaza Schuman,Plaza Schuman,Place
Consejo Europeo,Consejo Europeo,Organization
Jairegui,Jairegui,Person
V. Gomez,V. Gomez,Person
Rajoy,Rajoy,Person
Rajoy,Rajoy,Person
Fernandez,Fernandez,Person
Ceim,Ceim,Person
Gonzalez,Gonzalez,Person
PP,PP,Organization
Esp,Esp,Place
Merkel,Merkel,Person
Sarkozy,Sarkozy,Person
Grecia,Grecia,Place
Grecia Mariano,Grecia Mariano,Place
Irlanda,Irlanda,Place
Rajoy,Rajoy,Person
Lara,Lara,Person
Gallardon,Gallardon,Person
Gallardon,Gallardon,Person
Gallardon,Gallardon,Person
Z,Z,Person
Rubalcaba,Rubalcaba,Person
NBA,NBA,Organization
NBA,NBA,Organization
ACB,ACB,Organization
Eurogrupo,Eurogrupo,Organization
Grecia,Grecia,Place
Ministro Sebastian,Ministro Sebastian,Person
Ford,Ford,Person
Andes,Andes,Person
Madrid,Madrid,Place
Barea,Barea,Person
Dallas,Dallas,Organization
NBA,NBA,Organization
Dallas,Dallas,Organization
Miami,Miami,Organization
Francia,Francia,Place
Alemania,Alemania,Place
Comision Europea,Comision Europea,Organization
Croacia,Croacia,Place
Serbia,Serbia,Place
Bosnia,Bosnia,Place
Balcanes,Balcanes,Place
Merck,Merck,Organization
Madrid,Madrid,Place
PP,PP,Organization
Innerarity,Innerarity,Person
El Pais,El Pais,Place
Mladic,Mladic,Person
Tribunal Penal Internacional,Tribunal Penal Internacional,Organization
who by fire,who by fire,Other
Cohen,Cohen,Person
Leonard Cohen,Leonard Cohen,Person
Principe de Asturias,Principe de Asturias,Other
NBA,NBA,Organization
Ricky,Ricky,Person
Minnesota,Minnesota,Place
PP,PP,Organization
Madrid,Madrid,Organization
Murcia,Murcia,Place
Valencia,Valencia,Place
Rajoy,Rajoy,Person
UE,UE,Organization
Grecia,Grecia,Place
Sachs,Sachs,Person
Anton Costas,Anton Costas,Person
Grecia,Grecia,Place
Abidal,Abidal,Person
Europa,Europa,Place
Mladic,Mladic,Person
Serbia,Serbia,Place
UE,UE,Organization
Grecia,Grecia,Place
Papandreu,Papandreu,Person
Residencia de Estudiantes,Residencia de Estudiantes,Place
Ramiro de Maeztu,Ramiro de Maeztu,Person
Camps,Camps,Person
Correa,Correa,Person
Europapress Rajoy,Europapress Rajoy,Place
Valencia,Valencia,Place
Rita Barbera,Rita Barbera,Person
Camps,Camps,Person
Arenas,Arenas,Person
Malaga,Malaga,Place
Arenas Bocanegra,Arenas Bocanegra,Person
Malaga,Malaga,Place
PP,PP,Organization
Oreja,Oreja,Person
PSOE,PSOE,Organization
ETA,ETA,Organization
Z,Z,Person
Aznar,Aznar,Person
Aguirre,Aguirre,Person
Barreda,Barreda,Person
Medicina d la U.Complutense,Medicina d la U.Complutense,Other
Mahler,Mahler,Person
David Azagra,David Azagra,Person
Krugman,Krugman,Person
El Pais,El Pais,Place
Irlanda,Irlanda,Place
España,España,Place
Rajoy,Rajoy,Person
Ines,Ines,Person
El Pais,El Pais,Place
Rajoy,Rajoy,Person
Sanchez Camacho,Sanchez Camacho,Person
Montoro,Montoro,Person
Pons,Pons,Person
Rajoy,Rajoy,Person
Rajoy,Rajoy,Person
Aznar,Aznar,Person
Mayor Oreja,Mayor Oreja,Person
Gallardon,Gallardon,Person
Cospedal,Cospedal,Person
Rajoy,Rajoy,Person
CCAA,CCAA,Organization
Felipe,Felipe,Person
Aluche,Aluche,Place
Solana,Solana,Place
Barreda,Barreda,Person
Cospedal,Cospedal,Person
Pons,Pons,Person
PP,PP,Organization
Rajoy,Rajoy,Person
Navarra,Navarra,Place
Pamplona,Pamplona,Person
Roberto,Roberto,Person
Navarra,Navarra,Place
Carlos,Carlos,Person
PP,PP,Organization
CCAA,CCAA,Organization
PP,PP,Organization
Rajoy,Rajoy,Person
Seguridad Social,Seguridad Social,Organization
Rajoy,Rajoy,Person
Miami,Miami,Place
Boston,Boston,Place
Ontiveros,Ontiveros,Person
El Pais,El Pais,Place
Mike Oldfield,Mike Oldfield,Person
the songs of distant earth,the songs of distant earth,Other
Rajoy,Rajoy,Person
Bildu,Bildu,Person
ERE,ERE,Organization
Telefonica,Telefonica,Organization
PP valenciano,PP valenciano,Organization
Cospedal,Cospedal,Person
TVE,TVE,Organization
Cospedal,Cospedal,Person
PP,PP,Organization
PP,PP,Organization
Martorell,Martorell,Place
Zapatero,Zapatero,Person
Auschwitz,Auschwitz,Person
Cospedal,Cospedal,Person
TVE,TVE,Organization
Rajoy,Rajoy,Person
PP,PP,Organization
Córdoba,Córdoba,Place
Cristina Ruiz,Cristina Ruiz,Person
ERE,ERE,Organization
Miguel Angel Rodriguez,Miguel Angel Rodriguez,Person
Doctor Montes,Doctor Montes,Person
Ma pantalla Heat,Ma pantalla Heat,Other
Sixers,Sixers,Person
Lorca,Lorca,Person
Ciudad Real,Ciudad Real,Place
Vargas Llosa,Vargas Llosa,Person
celta,celta,Organization
Bolaño,Bolaño,Person
Cospedal,Cospedal,Person
Barreda,Barreda,Person
Telemadrid,Telemadrid,Organization
Juan,Juan,Person
Pamplona,Pamplona,Place
Sinatra,Sinatra,Person
Paul Newman,Paul Newman,Person
Paul,Paul,Person
Harry,Harry,Person
Clint,Clint,Person
Harry,Harry,Person
Sinatra,Sinatra,Person
San Francisco,San Francisco,Place
Harry,Harry,Person
Harry,Harry,Person
TCM,TCM,Other
Sampedro,Sampedro,Person
JCPlaza,JCPlaza,Place
Camps,Camps,Place
Gurtel,Gurtel,Organization
Camps,Camps,Place
Twitter Toolbar,Twitter Toolbar,Product
ipad,ipad,Product
Ventura,Ventura,Person
Coromina,Coromina,Person
Ayto d Madrid,Ayto d Madrid,Organization
PP,PP,Organization
Aznar,Aznar,Person
Gadafi,Gadafi,Person
Agag,Agag,Person
Gadafi,Gadafi,Person
Cullera,Cullera,Place
Madrid,Madrid,Place
Alarte,Alarte,Place
Cullera,Cullera,Place
Gobierno de España,Gobierno de España,Organization
Aznar,Aznar,Person
Gadafi,Gadafi,Person
Aznar,Aznar,Person
Gadafi,Gadafi,Person
Aguirre,Aguirre,Person
PP,PP,Organization
Ignacio Gonzalez,Ignacio Gonzalez,Person
Granados,Granados,Person
TPIY,TPIY,Organization
Ante Gotovina,Ante Gotovina,Organization
Croacia,Croacia,Place
Bolton,Bolton,Person
WBush,WBush,Place
ONU,ONU,Organization
Irak,Irak,Place
Puebla,Puebla,Place
Abc.es,Abc.es,Place
Rajoy,Rajoy,Person
Camps,Camps,Person
Camps,Camps,Person
Rajoy,Rajoy,Person
Pons,Pons,Person
Camps,Camps,Place
Pons,Pons,Person
Aznar,Aznar,Person
Rajoy,Rajoy,Person
Acebes,Acebes,Person
Jorge Alarte,Jorge Alarte,Person
Valencia,Valencia,Place
Cañada Real,Cañada Real,Place
Madrid,Madrid,Place
Rajoy,Rajoy,Person
PP,PP,Organization
Túnez,Túnez,Place
PP,PP,Organization
PP,PP,Organization
TC,TC,Organization
Saez d Santamaria,Saez d Santamaria,Person
PP,PP,Organization
Angel Luna,Angel Luna,Person
Jorge Alarte,Jorge Alarte,Person
Valencia,Valencia,Place
Gonzalez,Gonzalez,Person
Delors,Delors,Person
Miterrand,Miterrand,Person
Khol,Khol,Person
UE,UE,Organization
UE,UE,Organization
Rajoy,Rajoy,Person
Valcarcel,Valcarcel,Person
Valencia,Valencia,Place
Barcenas,Barcenas,Person
Aznar,Aznar,Person
España,España,Place
UE,UE,Organization
USA,USA,Place
UE,UE,Organization
Angel Luna,Angel Luna,Person
Valencia,Valencia,Place
Camps,Camps,Place
Castilla,Castilla,Place
Leon,Leon,Person
PP,PP,Organization
Camps,Camps,Person
Rajoy,Rajoy,Person
Costa,Costa,Person
Costa,Costa,Person
Rajoy,Rajoy,Person
Foro España,Foro España,Organization
Polonia,Polonia,Place
Sachs,Sachs,Person
Stiglitz,Stiglitz,Person
El Pais,El Pais,Place
Portugal,Portugal,Place
UE,UE,Organization
Socrates,Socrates,Person
Galarraga,Galarraga,Person
El Pais,El Pais,Place
España,España,Place
Reino Unido,Reino Unido,Place
PP,PP,Organization
Valencia,Valencia,Place
Rajoy,Rajoy,Person
Presidente Murcia,Presidente Murcia,Organization
España,España,Place
Rajoy,Rajoy,Person
Rajoy,Rajoy,Person
España,España,Place
Portugal,Portugal,Place
Feijoo,Feijoo,Person
Gobierno d Z,Gobierno d Z,Organization
Rajoy,Rajoy,Person
Rick Costa,Rick Costa,Person
Castellon,Castellon,Place
Costa,Costa,Person
Costa,Costa,Place
Alfonso,Alfonso,Person
twitter,twitter,Product
Rajoy,Rajoy,Person
España,España,Place
PP,PP,Organization
España,España,Place
PP,PP,Organization
Portugal,Portugal,Place
Fabra,Fabra,Person
Costa,Costa,Person
Rambla,Rambla,Person
PP,PP,Organization
Castellon,Castellon,Person
Rick,Rick,Person
Costa,Costa,Person
Fabra,Fabra,Place
Castellon,Castellon,Place
Santiago,Santiago,Place
Mayor,Mayor,Place
Madrid,Madrid,Place
Fukushima,Fukushima,Place
Rajoy,Rajoy,Person
Simon & Garfulken,Simon & Garfulken,Person
The Boxer,The Boxer,Other
Beteta,Beteta,Person
Lasquetty,Lasquetty,Person
Ongil,Ongil,Person
Mariño,Mariño,Person
David Pérez,David Pérez,Person
Aguirre,Aguirre,Person
Rajoy,Rajoy,Person
Camps,Camps,Person
Rajoy,Rajoy,Person
PP,PP,Organization
Zapatero,Zapatero,Person
España,España,Place
Blanco,Blanco,Person
Rajoy,Rajoy,Person
Cospedal,Cospedal,Person
PSOE,PSOE,Organization
PP,PP,Organization
Jose Pablo,Jose Pablo,Person
Villalba,Villalba,Person
Collado Villalba,Collado Villalba,Place
Jose Pablo,Jose Pablo,Person
Valderas,Valderas,Place
Maria,Maria,Person
Ana María,Ana María,Person
Osaka,Osaka,Place
FMI,FMI,Organization
España,España,Place
Rajoy,Rajoy,Person
madrid,madrid,Place
Cospedal,Cospedal,Person
Cameron,Cameron,Person
España,España,Place
Cameron,Cameron,Person
Rajoy,Rajoy,Person
PP,PP,Organization
PP,PP,Organization
Milagros Hernández,Milagros Hernández,Person
IU,IU,Organization
Madrid,Madrid,Place
Madrid,Madrid,Place
Altea,Altea,Place
Rosa Díez,Rosa Díez,Person
UPYD,UPYD,Person
Túnez,Túnez,Place
Túnez,Túnez,Place
Gadafi,Gadafi,Person
Rajoy,Rajoy,Person
ESP,ESP,Organization
UE,UE,Organization
PP,PP,Organization
CEOE,CEOE,Organization
Bélgica,Bélgica,Place
Bélgica,Bélgica,Place
Irak,Irak,Place
Madrid,Madrid,Place
Manzano,Manzano,Place
Ryu Nurakami,Ryu Nurakami,Person
El Pais,El Pais,Organization
Oklahoma,Oklahoma,Organization
Miami,Miami,Place
Miami,Miami,Place
Lakers,Lakers,Person
FAES,FAES,Organization
Garoña,Garoña,Place
PP,PP,Organization
Camps,Camps,Person
Torquemadas,Torquemadas,Place
PSOE,PSOE,Organization
Rajoy,Rajoy,Person
Camps,Camps,Person
Camps,Camps,Organization
Valencianos,Valencianos,Person
Rajoy,Rajoy,Person
Camps,Camps,Person
Valencia,Valencia,Place
Aguirre,Aguirre,Person
Organizacion del Congreso,Organizacion del Congreso,Organization
Valencia,Valencia,Place
Camps,Camps,Person
Camps,Camps,Person
Rajoy,Rajoy,Person
Rajoy,Rajoy,Person
Camps,Camps,Place
Alarte,Alarte,Person
Valencia,Valencia,Place
Valencia,Valencia,Place
Oscar Lopez,Oscar Lopez,Person
Foro Euroapress,Foro Euroapress,Other
PSOE,PSOE,Organization
Forges,Forges,Person
Japon,Japon,Place
Haiti,Haiti,Place
Knicks,Knicks,Person
Carmelo,Carmelo,Person
El Pais,El Pais,Place
Africa,Africa,Place
Egipto,Egipto,Place
Palestina,Palestina,Place
Haiti,Haiti,Place
Krugman,Krugman,Person
El Pais,El Pais,Place
BXL,BXL,Organization
Norte de Africa,Norte de Africa,Place
Valencia,Valencia,Place
Papa,Papa,Person
Miguel Sebastian,Miguel Sebastian,Person
Veo7,Veo7,Place
Comité Federal,Comité Federal,Organization
PSOE,PSOE,Organization
España,España,Place
PP,PP,Organization
Nou,Nou,Place
Urdaci,Urdaci,Person
Chavez,Chavez,Person
Venezuelan,Venezuelan,Place
Rodríguez Zapatero,Rodríguez Zapatero,Person
Túnez,Túnez,Place
The Strokes,The Strokes,Organization
Benicassim,Benicassim,Place
Dani,Dani,Person
CSD,CSD,Organization
Ana Botella,Ana Botella,Person
Sarah Palin,Sarah Palin,Person
Ondacero,Ondacero,Place
Freddy Menendez,Freddy Menendez,Person
Alvaro Ballarin,Alvaro Ballarin,Person
Rajoy,Rajoy,Person
Camps,Camps,Person
Rajoy,Rajoy,Person
Camps,Camps,Person
PP,PP,Organization
Valencia,Valencia,Place
Madrid,Madrid,Place
Rajoy,Rajoy,Person
INEM,INEM,Place
Sole,Sole,Person
PP,PP,Organization
Camps,Camps,Person
Gürtel,Gürtel,Organization
Z. Se,Z. Se,Place
BCN,BCN,Place
Arenas,Arenas,Person
Camps,Camps,Person
Juan,Juan,Person
Rest Moncalvillo,Rest Moncalvillo,Place
Bruce Hornsby,Bruce Hornsby,Person
the way it is,the way it is,Other
Blanco,Blanco,Person
Prieto,Prieto,Person
Belgica,Belgica,Place
Irak,Irak,Place
Bilbao,Bilbao,Place
Madrid,Madrid,Place
Prieto,Prieto,Person
Repblca Zamora,Repblca Zamora,Organization
Patxi Lopez,Patxi Lopez,Person
Prieto,Prieto,Person
Patxi Lopez,Patxi Lopez,Person
PSEskd,PSEskd,Person
Prieto,Prieto,Person
Blanco,Blanco,Person
Prieto,Prieto,Person
Don Inda interviniendo Blanco,Don Inda interviniendo Blanco,Person
Lopez,Lopez,Person
PSEuskadi,PSEuskadi,Organization
Prieto,Prieto,Person
Lopez,Lopez,Person
Blanco,Blanco,Person
PPCV,PPCV,Organization
Camps,Camps,Person
Rajoy,Rajoy,Person
Saez de Santamaria,Saez de Santamaria,Person
Euskadi,Euskadi,Place
Prieto,Prieto,Person
Pons,Pons,Person
PP valenciano,PP valenciano,Organization
Pons,Pons,Person
Camps,Camps,Person
Madrid,Madrid,Place
Madrid,Madrid,Place
PP,PP,Organization
Camps,Camps,Person
Gallardón,Gallardón,Person
Cibeles,Cibeles,Place
Berlin,Berlin,Place
El Cairo,El Cairo,Place
Bush,Bush,Person
Switzerland,Switzerland,Place
Felipe II,Felipe II,Person
Cañas,Cañas,Place
Berlusconni,Berlusconni,Person
Mubarak,Mubarak,Place
Atletico,Atletico,Organization
UE,UE,Organization
Atletico,Atletico,Organization
Eagles,Eagles,Organization
end of the innocence,end of the innocence,Other
Skunk Anansie,Skunk Anansie,Person
Riviera,Riviera,Place
Hendrix,Hendrix,Person
UE,UE,Organization
Lopez Garrido,Lopez Garrido,Person
Egipto,Egipto,Place
Tunez,Tunez,Organization
Aznar,Aznar,Person
España,España,Place
España,España,Place
Rajoy,Rajoy,Person
Aznar,Aznar,Person
PP,PP,Organization
Merkel,Merkel,Person
Rajoy,Rajoy,Person
Presidente Zapatero,Presidente Zapatero,Person
Lakers,Lakers,Organization
Boston,Boston,Organization
Genova,Genova,Place
Rajoy,Rajoy,Person
Rajoy,Rajoy,Person
El Mundo,El Mundo,Place
Analucia,Analucia,Place
Sevilla,Sevilla,Place
Madrid,Madrid,Place
Zaragoza,Zaragoza,Place
Castilla,Castilla,Place
Leon Oscar Lopez,Leon Oscar Lopez,Person
Patxi,Patxi,Person
Vazquez,Vazquez,Person
GFV,GFV,Person
Lola,Lola,Person
Chaves,Chaves,Person
Zaragoza,Zaragoza,Place
Convencion Autonomica PSOE,Convencion Autonomica PSOE,Place
PP,PP,Organization
España,España,Place
Rubalcaba,Rubalcaba,Person
Soraya,Soraya,Person
Cheney,Cheney,Person
EEUU,EEUU,Place
PP,PP,Organization
Boadilla,Boadilla,Place
Guadalajara,Guadalajara,Place
PSOE,PSOE,Organization
PSOE,PSOE,Organization
Rajoy,Rajoy,Person
PP,PP,Organization
Aznar,Aznar,Person
WBUsh,WBUsh,Person
Cjero,Cjero,Person
PSOE,PSOE,Organization
Murcia,Murcia,Place
Begoña Garcia,Begoña Garcia,Person
Raul Morodo,Raul Morodo,Person
El País sobre Tierno Galvan,El País sobre Tierno Galvan,Other
PP,PP,Organization
Aznar,Aznar,Person
Aznar,Aznar,Person
España,España,Place
Ravi Shankar,Ravi Shankar,Person
Sultan Khan,Sultan Khan,Person
Aashish Khan,Aashish Khan,Person
Discovery Of India,Discovery Of India,Organization
Luar na Lubre,Luar na Lubre,Other
Santiago,Santiago,Place
Europa,Europa,Place
Belgica,Belgica,Place
Union,Union,Organization
Pons,Pons,Person
Lleida,Lleida,Person
Cameron,Cameron,Person
Merkel,Merkel,Person
Jaime,Jaime,Person
twitter,twitter,Product
NY,NY,Place
Laponia,Laponia,Place
Arenas,Arenas,Person
Fabra,Fabra,Person
Camps,Camps,Person
Putin,Putin,Person
Anna Chapman,Anna Chapman,Person
Rusia,Rusia,Place
Rudy,Rudy,Person
Portland,Portland,Organization
FAES de Aznar,FAES de Aznar,Organization
CCAA,CCAA,Organization
Madrid,Madrid,Place
Valencia,Valencia,Place
Feijoo,Feijoo,Person
Gurtell,Gurtell,Organization
Gurtell,Gurtell,Organization
Mairena,Mairena,Person
Machado,Machado,Person
España,España,Place
Alemania,Alemania,Place
Francia,Francia,Place
Reino Unido,Reino Unido,Place
Holanda,Holanda,Place
Finlandia,Finlandia,Place
Europe,Europe,Place
Autonomico,Autonomico,Person
Ferraz,Ferraz,Place
Kosovo,Kosovo,Place
Consejo de Europa,Consejo de Europa,Organization
España,España,Place
Camps,Camps,Place
Alfredo Menendez,Alfredo Menendez,Person
Ballarin,Ballarin,Person
Madrid,Madrid,Place
PayPal,PayPal,Organization
US,US,Place
WikiLeaks,WikiLeaks,Organization
